#现代汉语语料库汉字频率表,,,,
#语料规模:2000万字,,,,
#只列入出现次数大于5次的字,,,,
#下载自www.cncorpus.org语料库在线网站,,,,
,,,,
,,,,
id,汉字,出现次数,频率（%）,累积频率（%）
5041,崙,12,0.0001,99.94740000000294
5042,鳏,12,0.0001,99.94750000000295
5043,镳,12,0.0001,99.94760000000295
5044,殇,12,0.0001,99.94770000000295
5045,瞑,12,0.0001,99.94780000000296
5046,瘘,12,0.0001,99.94790000000296
5047,琨,12,0.0001,99.94800000000296
5048,靥,12,0.0001,99.94840000000298
5049,圹,12,0.0001,99.94820000000297
5050,瞽,12,0.0001,99.95150000000308
5051,畚,12,0.0001,99.95250000000311
5052,湫,12,0.0001,99.95090000000306
5053,艮,12,0.0001,99.94860000000298
5054,鹜,12,0.0001,99.95280000000312
5055,奂,12,0.0001,99.95270000000312
5056,姹,12,0.0001,99.95260000000312
5057,讦,12,0.0001,99.95240000000311
5058,屌,12,0.0001,99.9522000000031
5059,繇,12,0.0001,99.949000000003
5060,屐,12,0.0001,99.9520000000031
5061,钺,12,0.0001,99.95140000000308
5062,噻,12,0.0001,99.95180000000309
5063,蝮,12,0.0001,99.95170000000309
5064,诰,12,0.0001,99.95160000000308
5065,笤,12,0.0001,99.95290000000313
5066,刈,12,0.0001,99.94880000000299
5067,坨,12,0.0001,99.94720000000294
5068,恁,11,0.0001,99.95700000000326
5069,甾,11,0.0001,99.95690000000326
5070,喹,11,0.0001,99.95680000000326
5071,堞,11,0.0001,99.95670000000325
5072,猁,11,0.0001,99.95660000000325
5073,襞,11,0.0001,99.95560000000322
5074,巉,11,0.0001,99.95750000000328
5075,恹,11,0.0001,99.95640000000324
5076,瘿,11,0.0001,99.95650000000325
5077,茔,11,0.0001,99.95730000000327
5078,楹,11,0.0001,99.95620000000324
5079,蚨,11,0.0001,99.95610000000323
5080,嵬,11,0.0001,99.95600000000323
5081,璘,11,0.0001,99.95590000000323
5082,篼,11,0.0001,99.95320000000314
5083,蒺,11,0.0001,99.95580000000322
5084,蠓,11,0.0001,99.95720000000327
5085,噱,11,0.0001,99.95570000000322
5086,鄯,11,0.0001,99.95630000000324
5087,脘,11,0.0001,99.95770000000329
5088,鱆,11,0.0001,99.95920000000334
5089,袂,11,0.0001,99.95860000000332
5090,聿,11,0.0001,99.95840000000331
5091,篌,11,0.0001,99.95870000000332
5092,泔,11,0.0001,99.95880000000332
5093,鹫,11,0.0001,99.95890000000333
5094,觊,11,0.0001,99.95900000000333
5095,笈,11,0.0001,99.95910000000333
5096,箜,11,0.0001,99.95850000000331
5097,轳,11,0.0001,99.9583000000033
5098,瘢,11,0.0001,99.9582000000033
5099,仂,11,0.0001,99.9581000000033
5100,纡,11,0.0001,99.9580000000033
5101,胪,11,0.0001,99.95790000000329
5102,螽,11,0.0001,99.95780000000329
5103,叁,11,0.0001,99.95740000000328
5104,樽,11,0.0001,99.95760000000328
5105,菡,11,0.0001,99.95710000000327
5106,诠,11,0.0001,99.95330000000314
5107,袢,11,0.0001,99.95440000000318
5108,飨,11,0.0001,99.95540000000321
5109,苻,11,0.0001,99.9553000000032
5110,槁,11,0.0001,99.9552000000032
5111,蘩,11,0.0001,99.9551000000032
5112,踟,11,0.0001,99.9550000000032
5113,豕,11,0.0001,99.95490000000319
5114,涿,11,0.0001,99.95480000000319
5115,苣,11,0.0001,99.95470000000319
5116,跖,11,0.0001,99.95460000000318
5117,藁,11,0.0001,99.95450000000318
5118,蠹,11,0.0001,99.95310000000313
5119,栊,11,0.0001,99.95430000000317
5120,歆,11,0.0001,99.95550000000321
5121,橛,11,0.0001,99.95410000000317
5122,獠,11,0.0001,99.95400000000316
5123,呋,11,0.0001,99.95420000000317
5124,侩,11,0.0001,99.95390000000316
5125,踯,11,0.0001,99.95300000000313
5126,逡,11,0.0001,99.95380000000316
5127,罔,11,0.0001,99.95370000000315
5128,聩,11,0.0001,99.95360000000315
5129,珩,11,0.0001,99.95350000000315
5130,糅,11,0.0001,99.95340000000314
5131,廪,10,0.0001,99.96620000000357
5132,佥,10,0.0001,99.9641000000035
5133,谰,10,0.0001,99.96470000000352
5134,檩,10,0.0001,99.96460000000351
5135,嵊,10,0.0001,99.96450000000351
5136,谥,10,0.0001,99.96440000000351
5137,玮,10,0.0001,99.9643000000035
5138,炅,10,0.0001,99.9642000000035
5139,蹁,10,0.0001,99.96310000000346
5140,铄,10,0.0001,99.9640000000035
5141,驷,10,0.0001,99.96490000000352
5142,郢,10,0.0001,99.96380000000349
5143,岙,10,0.0001,99.96370000000348
5144,鄠,10,0.0001,99.96360000000348
5145,阏,10,0.0001,99.96350000000348
5146,鹳,10,0.0001,99.96340000000347
5147,裾,10,0.0001,99.96330000000347
5148,綦,10,0.0001,99.96320000000347
5149,珏,10,0.0001,99.96390000000349
5150,苫,10,0.0001,99.96540000000354
5151,雰,10,0.0001,99.96590000000356
5152,饕,10,0.0001,99.96660000000358
5153,玑,10,0.0001,99.96650000000358
5154,魆,10,0.0001,99.9613000000034
5155,镬,10,0.0001,99.96630000000357
5156,罘,10,0.0001,99.96640000000357
5157,畹,10,0.0001,99.96610000000356
5158,镠,10,0.0001,99.96600000000356
5159,髋,10,0.0001,99.96670000000358
5160,肱,10,0.0001,99.96580000000355
5161,碜,10,0.0001,99.96570000000355
5162,莆,10,0.0001,99.96500000000353
5163,鄞,10,0.0001,99.96550000000354
5164,旖,10,0.0001,99.96680000000359
5165,弑,10,0.0001,99.96530000000354
5166,悌,10,0.0001,99.96520000000353
5167,蒽,10,0.0001,99.96510000000353
5168,塬,10,0.0001,99.96560000000355
5169,鸢,10,0.0001,99.96480000000352
5170,竽,10,0.0001,99.96090000000339
5171,箴,10,0.0001,99.96050000000338
5172,嗉,10,0.0001,99.96080000000339
5173,鸷,10,0.0001,99.96070000000338
5174,痼,10,0.0001,99.95930000000334
5175,怄,10,0.0001,99.96060000000338
5176,馑,10,0.0001,99.9611000000034
5177,伛,10,0.0001,99.96040000000337
5178,稃,10,0.0001,99.96030000000337
5179,鬣,10,0.0001,99.96020000000337
5180,洹,10,0.0001,99.95950000000335
5181,龉,10,0.0001,99.96010000000337
5182,蛭,10,0.0001,99.96000000000336
5183,觎,10,0.0001,99.95990000000336
5184,旎,10,0.0001,99.95970000000335
5185,锶,10,0.0001,99.95960000000335
5186,齁,10,0.0001,99.95940000000334
5187,鼬,10,0.0001,99.95980000000336
5188,畑,10,0.0001,99.9610000000034
5189,揆,10,0.0001,99.96220000000343
5190,鲣,10,0.0001,99.96290000000346
5191,搦,10,0.0001,99.96280000000345
5192,龃,10,0.0001,99.96270000000345
5193,诨,10,0.0001,99.96260000000345
5194,筠,10,0.0001,99.96250000000344
5195,虢,10,0.0001,99.96240000000344
5196,噹,10,0.0001,99.96230000000344
5197,僳,10,0.0001,99.9612000000034
5198,獐,10,0.0001,99.96210000000343
5199,撺,10,0.0001,99.96300000000346
5200,苡,10,0.0001,99.96190000000342
5201,郓,10,0.0001,99.96180000000342
5202,铋,10,0.0001,99.96170000000342
5203,铍,10,0.0001,99.96160000000341
5204,躅,10,0.0001,99.96150000000341
5205,u,10,0.0001,99.96140000000341
5206,锴,10,0.0001,99.96200000000343
5207,芮,9,0.0001,99.97270000000378
5208,薮,9,0.0001,99.97240000000377
5209,俎,9,0.0001,99.97230000000377
5210,钫,9,0.0001,99.97220000000377
5211,忤,9,0.0001,99.97210000000376
5212,纾,9,0.0001,99.97200000000376
5213,柢,9,0.0001,99.97080000000372
5214,琰,9,0.0001,99.97180000000375
5215,疠,9,0.0001,99.97280000000379
5216,逋,9,0.0001,99.9731000000038
5217,祚,9,0.0001,99.97160000000375
5218,掼,9,0.0001,99.97190000000376
5219,僖,9,0.0001,99.97150000000374
5220,枭,9,0.0001,99.97140000000374
5221,郯,9,0.0001,99.97130000000374
5222,昴,9,0.0001,99.97120000000373
5223,氡,9,0.0001,99.97110000000373
5224,鹕,9,0.0001,99.97100000000373
5225,逶,9,0.0001,99.97090000000372
5226,圜,9,0.0001,99.97170000000375
5227,儆,9,0.0001,99.9732000000038
5228,悱,9,0.0001,99.97400000000383
5229,邋,9,0.0001,99.97410000000383
5230,啁,9,0.0001,99.97430000000384
5231,虬,9,0.0001,99.97390000000382
5232,榉,9,0.0001,99.97450000000384
5233,秕,9,0.0001,99.97460000000385
5234,粜,9,0.0001,99.97470000000385
5235,氪,9,0.0001,99.97480000000385
5236,髡,9,0.0001,99.97440000000384
5237,鹈,9,0.0001,99.97380000000382
5238,琮,9,0.0001,99.97370000000382
5239,芾,9,0.0001,99.97290000000379
5240,篑,9,0.0001,99.97350000000381
5241,缬,9,0.0001,99.97420000000383
5242,毖,9,0.0001,99.9734000000038
5243,舛,9,0.0001,99.9733000000038
5244,蚰,9,0.0001,99.97360000000381
5245,嗲,9,0.0001,99.9730000000038
5246,胍,9,0.0001,99.97250000000378
5247,裢,9,0.0001,99.96900000000366
5248,哚,9,0.0001,99.96850000000364
5249,囹,9,0.0001,99.96890000000366
5250,擤,9,0.0001,99.96870000000365
5251,咹,9,0.0001,99.97260000000378
5252,圄,9,0.0001,99.96830000000364
5253,橇,9,0.0001,99.96820000000363
5254,跎,9,0.0001,99.96810000000363
5255,倨,9,0.0001,99.96800000000363
5256,莨,9,0.0001,99.96790000000362
5257,鳕,9,0.0001,99.96780000000362
5258,飑,9,0.0001,99.96770000000362
5259,楫,9,0.0001,99.96690000000359
5260,欹,9,0.0001,99.9670000000036
5261,蠼,9,0.0001,99.9671000000036
5262,箨,9,0.0001,99.9672000000036
5263,腠,9,0.0001,99.9673000000036
5264,螋,9,0.0001,99.96740000000361
5265,澥,9,0.0001,99.96760000000361
5266,沆,9,0.0001,99.96750000000361
5267,羰,9,0.0001,99.96840000000364
5268,赝,9,0.0001,99.96980000000369
5269,锆,9,0.0001,99.97060000000371
5270,枳,9,0.0001,99.97050000000371
5271,媪,9,0.0001,99.9704000000037
5272,幛,9,0.0001,99.9703000000037
5273,哓,9,0.0001,99.9702000000037
5274,砦,9,0.0001,99.9701000000037
5275,鲴,9,0.0001,99.9700000000037
5276,郧,9,0.0001,99.96960000000368
5277,棹,9,0.0001,99.96880000000365
5278,麋,9,0.0001,99.96860000000365
5279,偈,9,0.0001,99.96970000000368
5280,禳,9,0.0001,99.97070000000372
5281,圮,9,0.0001,99.96950000000368
5282,愎,9,0.0001,99.96940000000367
5283,缂,9,0.0001,99.96930000000367
5284,錾,9,0.0001,99.96920000000367
5285,诳,9,0.0001,99.96910000000366
5286,r,9,0.0001,99.96990000000369
5287,鲶,8,0.0001,99.98100000000406
5288,鸹,8,0.0001,99.98090000000406
5289,慓,8,0.0001,99.98080000000405
5290,荏,8,0.0001,99.98070000000405
5291,欤,8,0.0001,99.98060000000405
5292,洫,8,0.0001,99.98050000000404
5293,髀,8,0.0001,99.979300000004
5294,蹀,8,0.0001,99.97720000000393
5295,鳟,8,0.0001,99.98160000000408
5296,衾,8,0.0001,99.98120000000407
5297,磙,8,0.0001,99.98030000000404
5298,椁,8,0.0001,99.98040000000404
5299,岬,8,0.0001,99.98130000000407
5300,琊,8,0.0001,99.98010000000403
5301,戆,8,0.0001,99.98000000000403
5302,傈,8,0.0001,99.97990000000402
5303,僭,8,0.0001,99.97980000000402
5304,瓯,8,0.0001,99.97970000000402
5305,呔,8,0.0001,99.97960000000401
5306,诤,8,0.0001,99.97950000000401
5307,瀣,8,0.0001,99.979400000004
5308,吔,8,0.0001,99.98020000000403
5309,缛,8,0.0001,99.98170000000408
5310,槭,8,0.0001,99.98260000000411
5311,亳,8,0.0001,99.98270000000412
5312,暘,8,0.0001,99.98300000000413
5313,"""",8,0.0001,99.98350000000414
5314,碚,8,0.0001,99.98290000000412
5315,曜,8,0.0001,99.98250000000411
5316,唳,8,0.0001,99.98310000000413
5317,襦,8,0.0001,99.98320000000413
5318,骛,8,0.0001,99.98330000000414
5319,甑,8,0.0001,99.98340000000414
5320,鲇,8,0.0001,99.9824000000041
5321,廛,8,0.0001,99.9823000000041
5322,吲,8,0.0001,99.98140000000407
5323,龢,8,0.0001,99.9821000000041
5324,刎,8,0.0001,99.98280000000412
5325,愫,8,0.0001,99.98200000000409
5326,岢,8,0.0001,99.98190000000409
5327,杲,8,0.0001,99.98180000000409
5328,遒,8,0.0001,99.9822000000041
5329,狙,8,0.0001,99.98150000000408
5330,酩,8,0.0001,99.98110000000406
5331,屣,8,0.0001,99.97730000000394
5332,捭,8,0.0001,99.97660000000391
5333,帙,8,0.0001,99.97670000000392
5334,餮,8,0.0001,99.97700000000393
5335,跗,8,0.0001,99.97650000000391
5336,褙,8,0.0001,99.9764000000039
5337,篦,8,0.0001,99.9763000000039
5338,呎,8,0.0001,99.9762000000039
5339,c,8,0.0001,99.9761000000039
5340,棰,8,0.0001,99.97600000000389
5341,阕,8,0.0001,99.97590000000389
5342,阆,8,0.0001,99.97490000000386
5343,笳,8,0.0001,99.97570000000388
5344,溧,8,0.0001,99.97550000000388
5345,睇,8,0.0001,99.97540000000387
5346,黩,8,0.0001,99.97530000000387
5347,魇,8,0.0001,99.97520000000387
5348,荨,8,0.0001,99.97580000000389
5349,歙,8,0.0001,99.97500000000386
5350,矍,8,0.0001,99.97560000000388
5351,鲛,8,0.0001,99.97510000000386
5352,劭,8,0.0001,99.97680000000392
5353,镧,8,0.0001,99.97820000000397
5354,潋,8,0.0001,99.979100000004
5355,。,8,0.0001,99.97900000000399
5356,楝,8,0.0001,99.97890000000399
5357,泱,8,0.0001,99.97880000000399
5358,伉,8,0.0001,99.97870000000398
5359,倮,8,0.0001,99.97860000000398
5360,逖,8,0.0001,99.97850000000398
5361,t,8,0.0001,99.97840000000397
5362,滝,8,0.0001,99.97830000000397
5363,滟,8,0.0001,99.97710000000393
5364,縻,8,0.0001,99.97810000000396
5365,骶,8,0.0001,99.97790000000396
5366,螈,8,0.0001,99.97780000000395
5367,蝾,8,0.0001,99.97770000000395
5368,阇,8,0.0001,99.97760000000395
5369,滢,8,0.0001,99.97750000000394
5370,璇,8,0.0001,99.97800000000396
5371,痔,8,0.0001,99.97740000000394
5372,诮,8,0.0001,99.97690000000392
5373,娆,8,0.0001,99.979200000004
5374,鳜,7,0,99.98350000000414
5375,帔,7,0,99.98350000000414
5376,麇,7,0,99.98350000000414
5377,擢,7,0,99.98350000000414
5378,锏,7,0,99.98350000000414
5379,闳,7,0,99.98350000000414
5380,萋,7,0,99.98350000000414
5381,钜,7,0,99.98350000000414
5382,啭,7,0,99.98350000000414
5383,缣,7,0,99.98350000000414
5384,讫,7,0,99.98350000000414
5385,汨,7,0,99.98350000000414
5386,樨,7,0,99.98350000000414
5387,楸,7,0,99.98350000000414
5388,矬,7,0,99.98350000000414
5389,呯,7,0,99.98350000000414
5390,岿,7,0,99.98350000000414
5391,遢,7,0,99.98350000000414
5392,侪,7,0,99.98350000000414
5393,叵,7,0,99.98350000000414
5394,糁,7,0,99.98350000000414
5395,钯,7,0,99.98350000000414
5396,宸,7,0,99.98350000000414
5397,桷,7,0,99.98350000000414
5398,柈,7,0,99.98350000000414
5399,啖,7,0,99.98350000000414
5400,铙,7,0,99.98350000000414
5401,粲,7,0,99.98350000000414
5402,衄,7,0,99.98350000000414
5403,狎,7,0,99.98350000000414
5404,睥,7,0,99.98350000000414
5405,傥,7,0,99.98350000000414
5406,铢,7,0,99.98350000000414
5407,佉,7,0,99.98350000000414
5408,菘,7,0,99.98350000000414
5409,瑷,7,0,99.98350000000414
5410,疬,7,0,99.98350000000414
5411,瘰,7,0,99.98350000000414
5412,篁,7,0,99.98350000000414
5413,厝,7,0,99.98350000000414
5414,羸,7,0,99.98350000000414
5415,鬟,7,0,99.98350000000414
5416,牾,7,0,99.98350000000414
5417,郴,7,0,99.98350000000414
5418,珈,7,0,99.98350000000414
5419,艿,7,0,99.98350000000414
5420,珐,7,0,99.98350000000414
5421,碇,7,0,99.98350000000414
5422,茌,7,0,99.98350000000414
5423,鱀,7,0,99.98350000000414
5424,溟,7,0,99.98350000000414
5425,鏊,7,0,99.98350000000414
5426,犴,7,0,99.98350000000414
5427,铓,7,0,99.98350000000414
5428,骜,7,0,99.98350000000414
5429,囝,7,0,99.98350000000414
5430,怿,7,0,99.98350000000414
5431,妪,7,0,99.98350000000414
5432,颎,7,0,99.98350000000414
5433,乜,7,0,99.98350000000414
5434,耧,7,0,99.98350000000414
5435,蠲,7,0,99.98350000000414
5436,嗑,7,0,99.98350000000414
5437,慄,7,0,99.98350000000414
5438,圻,7,0,99.98350000000414
5439,辔,7,0,99.98350000000414
5440,殒,7,0,99.98350000000414
5441,瘃,7,0,99.98350000000414
5442,埙,7,0,99.98350000000414
5443,褫,7,0,99.98350000000414
5444,啵,7,0,99.98350000000414
5445,怛,7,0,99.98350000000414
5446,榧,7,0,99.98350000000414
5447,箪,7,0,99.98350000000414
5448,醴,7,0,99.98350000000414
5449,戗,7,0,99.98350000000414
5450,佞,7,0,99.98350000000414
5451,蛱,7,0,99.98350000000414
5452,鲳,7,0,99.98350000000414
5453,骞,7,0,99.98350000000414
5454,眦,7,0,99.98350000000414
5455,溏,7,0,99.98350000000414
5456,穰,7,0,99.98350000000414
5457,茕,7,0,99.98350000000414
5458,邠,7,0,99.98350000000414
5459,阒,7,0,99.98350000000414
5460,磡,7,0,99.98350000000414
5461,牖,7,0,99.98350000000414
5462,诟,7,0,99.98350000000414
5463,虿,7,0,99.98350000000414
5464,糌,7,0,99.98350000000414
5465,麯,7,0,99.98350000000414
5466,磴,7,0,99.98350000000414
5467,庖,7,0,99.98350000000414
5468,徵,7,0,99.98350000000414
5469,拊,7,0,99.98350000000414
5470,苄,7,0,99.98350000000414
5471,铳,6,0,99.98350000000414
5472,剋,6,0,99.98350000000414
5473,笱,6,0,99.98350000000414
5474,畛,6,0,99.98350000000414
5475,稔,6,0,99.98350000000414
5476,琤,6,0,99.98350000000414
5477,偬,6,0,99.98350000000414
5478,癜,6,0,99.98350000000414
5479,翮,6,0,99.98350000000414
5480,惝,6,0,99.98350000000414
5481,玕,6,0,99.98350000000414
5482,贽,6,0,99.98350000000414
5483,酽,6,0,99.98350000000414
5484,鸱,6,0,99.98350000000414
5485,醍,6,0,99.98350000000414
5486,焱,6,0,99.98350000000414
5487,茀,6,0,99.98350000000414
5488,颟,6,0,99.98350000000414
5489,唻,6,0,99.98350000000414
5490,膻,6,0,99.98350000000414
5491,畀,6,0,99.98350000000414
5492,呦,6,0,99.98350000000414
5493,辏,6,0,99.98350000000414
5494,锛,6,0,99.98350000000414
5495,蚬,6,0,99.98350000000414
5496,蟥,6,0,99.98350000000414
5497,叟,6,0,99.98350000000414
5498,劻,6,0,99.98350000000414
5499,嘞,6,0,99.98350000000414
5500,跏,6,0,99.98350000000414
5501,妣,6,0,99.98350000000414
5502,捯,6,0,99.98350000000414
5503,鯵,6,0,99.98350000000414
5504,瓴,6,0,99.98350000000414
5505,塄,6,0,99.98350000000414
5506,圊,6,0,99.98350000000414
5507,遴,6,0,99.98350000000414
5508,嫲,6,0,99.98350000000414
5509,溲,6,0,99.98350000000414
5510,垆,6,0,99.98350000000414
5511,辇,6,0,99.98350000000414
5512,菏,6,0,99.98350000000414
5513,睢,6,0,99.98350000000414
5514,狺,6,0,99.98350000000414
5515,藿,6,0,99.98350000000414
5516,搠,6,0,99.98350000000414
5517,狯,6,0,99.98350000000414
5518,觋,6,0,99.98350000000414
5519,荻,6,0,99.98350000000414
5520,铟,6,0,99.98350000000414
5521,迴,6,0,99.98350000000414
5522,鹮,6,0,99.98350000000414
5523,瘕,6,0,99.98350000000414
5524,秣,6,0,99.98350000000414
5525,盱,6,0,99.98350000000414
5526,珪,6,0,99.98350000000414
5527,牝,6,0,99.98350000000414
5528,檗,6,0,99.98350000000414
5529,袴,6,0,99.98350000000414
5530,痍,6,0,99.98350000000414
5531,遑,6,0,99.98350000000414
5532,垸,6,0,99.98350000000414
5533,蒌,6,0,99.98350000000414
5534,柁,6,0,99.98350000000414
5535,徂,6,0,99.98350000000414
5536,佰,6,0,99.98350000000414
5537,巽,6,0,99.98350000000414
5538,醪,6,0,99.98350000000414
5539,薨,6,0,99.98350000000414
5540,稹,6,0,99.98350000000414
5541,奭,6,0,99.98350000000414
5542,衲,6,0,99.98350000000414
5543,瑗,6,0,99.98350000000414
5544,灨,6,0,99.98350000000414
5545,蚧,6,0,99.98350000000414
5546,炜,6,0,99.98350000000414
5547,焯,6,0,99.98350000000414
5548,猗,6,0,99.98350000000414
5549,腘,6,0,99.98350000000414
5550,赉,6,0,99.98350000000414
5551,砬,6,0,99.98350000000414
5552,殁,6,0,99.98350000000414
5553,峁,6,0,99.98350000000414
5554,庑,6,0,99.98350000000414
5555,馗,6,0,99.98350000000414
5556,鄄,6,0,99.98350000000414
5557,蜱,6,0,99.98350000000414
5558,儁,6,0,99.98350000000414
5559,筌,6,0,99.98350000000414
5560,箐,6,0,99.98350000000414
5561,秭,6,0,99.98350000000414
5562,B,6,0,99.98350000000414
5563,汜,6,0,99.98350000000414
5564,勣,6,0,99.98350000000414
5565,s,6,0,99.98350000000414
5566,m,6,0,99.98350000000414
5567,菪,6,0,99.98350000000414
5568,莒,6,0,99.98350000000414
5569,餍,6,0,99.98350000000414
5570,粿,6,0,99.98350000000414
5571,羼,6,0,99.98350000000414
5572,姪,6,0,99.98350000000414
5573,诜,6,0,99.98350000000414
5574,薅,6,0,99.98350000000414
5575,葶,6,0,99.98350000000414
5576,鹗,6,0,99.98350000000414
5577,愆,6,0,99.98350000000414
5578,喱,6,0,99.98350000000414
5579,嘚,6,0,99.98350000000414
5580,濑,6,0,99.98350000000414
5581,狒,6,0,99.98350000000414
5582,趺,6,0,99.98350000000414
5583,芨,6,0,99.98350000000414
5584,勅,6,0,99.98350000000414
5585,苎,6,0,99.98350000000414
5586,嫱,6,0,99.98350000000414
5587,鼋,5,0,99.98350000000414
5588,氽,5,0,99.98350000000414
5589,俳,5,0,99.98350000000414
5590,玢,5,0,99.98350000000414
5591,h,5,0,99.98350000000414
5592,樯,5,0,99.98350000000414
5593,赜,5,0,99.98350000000414
5594,誊,5,0,99.98350000000414
5595,湎,5,0,99.98350000000414
5596,谌,5,0,99.98350000000414
5597,鲕,5,0,99.98350000000414
5598,F,5,0,99.98350000000414
5599,鬲,5,0,99.98350000000414
5600,牤,5,0,99.98350000000414
5601,筚,5,0,99.98350000000414
5602,柝,5,0,99.98350000000414
5603,痧,5,0,99.98350000000414
5604,墀,5,0,99.98350000000414
5605,w,5,0,99.98350000000414
5606,衖,5,0,99.98350000000414
5607,疋,5,0,99.98350000000414
5608,毂,5,0,99.98350000000414
5609,髂,5,0,99.98350000000414
5610,蕲,5,0,99.98350000000414
5611,j,5,0,99.98350000000414
5612,煲,5,0,99.98350000000414
5613,轫,5,0,99.98350000000414
5614,貘,5,0,99.98350000000414
5615,颢,5,0,99.98350000000414
5616,鴞,5,0,99.98350000000414
5617,鸻,5,0,99.98350000000414
5618,甗,5,0,99.98350000000414
5619,岘,5,0,99.98350000000414
5620,槎,5,0,99.98350000000414
5621,麾,5,0,99.98350000000414
5622,赀,5,0,99.98350000000414
5623,蘅,5,0,99.98350000000414
5624,猡,5,0,99.98350000000414
5625,捽,5,0,99.98350000000414
5626,朊,5,0,99.98350000000414
5627,墁,5,0,99.98350000000414
5628,暝,5,0,99.98350000000414
5629,瘌,5,0,99.98350000000414
5630,芟,5,0,99.98350000000414
5631,箝,5,0,99.98350000000414
5632,眊,5,0,99.98350000000414
5633,谪,5,0,99.98350000000414
5634,帑,5,0,99.98350000000414
5635,眬,5,0,99.98350000000414
5636,拤,5,0,99.98350000000414
5637,燔,5,0,99.98350000000414
5638,夼,5,0,99.98350000000414
5639,鳓,5,0,99.98350000000414
5640,苈,5,0,99.98350000000414
5641,旰,5,0,99.98350000000414
5642,匚,5,0,99.98350000000414
5643,玭,5,0,99.98350000000414
5644,伕,5,0,99.98350000000414
5645,骺,5,0,99.98350000000414
5646,颍,5,0,99.98350000000414
5647,缟,5,0,99.98350000000414
5648,爻,5,0,99.98350000000414
5649,鹚,5,0,99.98350000000414
5650,醐,5,0,99.98350000000414
5651,砜,5,0,99.98350000000414
5652,鼙,5,0,99.98350000000414
5653,廨,5,0,99.98350000000414
5654,哙,5,0,99.98350000000414
